DATE,YEAR,MONTH,WEEKDAY, HR ,PH
6/20/2015,2015,6,6,1,8238
6/20/2015,2015,6,6,2,7930
6/20/2015,2015,6,6,3,7748
6/20/2015,2015,6,6,4,7530
6/20/2015,2015,6,6,5,7553
6/20/2015,2015,6,6,6,7372
6/20/2015,2015,6,6,7,7534
6/20/2015,2015,6,6,8,8314
6/20/2015,2015,6,6,9,9161
6/20/2015,2015,6,6,10,9820
6/20/2015,2015,6,6,11,10255
6/20/2015,2015,6,6,12,10040
6/20/2015,2015,6,6,13,9997
6/20/2015,2015,6,6,14,10234
6/20/2015,2015,6,6,15,10053
6/20/2015,2015,6,6,16,9695
6/20/2015,2015,6,6,17,9320
6/20/2015,2015,6,6,18,9460
6/20/2015,2015,6,6,19,9862
6/20/2015,2015,6,6,20,9825
6/20/2015,2015,6,6,21,9537
6/20/2015,2015,6,6,22,9152
6/20/2015,2015,6,6,23,8649
6/20/2015,2015,6,6,24,8111
6/21/2015,2015,6,7,1,7767
6/21/2015,2015,6,7,2,7538
6/21/2015,2015,6,7,3,7343
6/21/2015,2015,6,7,4,7117
6/21/2015,2015,6,7,5,7031
6/21/2015,2015,6,7,6,6776
6/21/2015,2015,6,7,7,6837
6/21/2015,2015,6,7,8,7157
6/21/2015,2015,6,7,9,7710
6/21/2015,2015,6,7,10,8363
6/21/2015,2015,6,7,11,8672
6/21/2015,2015,6,7,12,8639
6/21/2015,2015,6,7,13,8571
6/21/2015,2015,6,7,14,8628
6/21/2015,2015,6,7,15,8481
6/21/2015,2015,6,7,16,8278
6/21/2015,2015,6,7,17,8214
6/21/2015,2015,6,7,18,8531
6/21/2015,2015,6,7,19,9198
6/21/2015,2015,6,7,20,9327
6/21/2015,2015,6,7,21,9153
6/21/2015,2015,6,7,22,8587
6/21/2015,2015,6,7,23,8157
6/21/2015,2015,6,7,24,7680
6/22/2015,2015,6,1,1,7285
6/22/2015,2015,6,1,2,7047
6/22/2015,2015,6,1,3,6902
6/22/2015,2015,6,1,4,6815
6/22/2015,2015,6,1,5,7160
6/22/2015,2015,6,1,6,7142
6/22/2015,2015,6,1,7,7335
6/22/2015,2015,6,1,8,8544
6/22/2015,2015,6,1,9,9782
6/22/2015,2015,6,1,10,10551
6/22/2015,2015,6,1,11,10889
6/22/2015,2015,6,1,12,10711
6/22/2015,2015,6,1,13,10732
6/22/2015,2015,6,1,14,11056
6/22/2015,2015,6,1,15,10943
6/22/2015,2015,6,1,16,10781
6/22/2015,2015,6,1,17,10292
6/22/2015,2015,6,1,18,9966
6/22/2015,2015,6,1,19,10539
6/22/2015,2015,6,1,20,10389
6/22/2015,2015,6,1,21,10141
6/22/2015,2015,6,1,22,9658
6/22/2015,2015,6,1,23,9057
6/22/2015,2015,6,1,24,8540
6/23/2015,2015,6,2,1,8129
6/23/2015,2015,6,2,2,7890
6/23/2015,2015,6,2,3,7688
6/23/2015,2015,6,2,4,7542
6/23/2015,2015,6,2,5,7739
6/23/2015,2015,6,2,6,7635
6/23/2015,2015,6,2,7,7608
6/23/2015,2015,6,2,8,8740
6/23/2015,2015,6,2,9,9877
6/23/2015,2015,6,2,10,10638
6/23/2015,2015,6,2,11,11038
6/23/2015,2015,6,2,12,10776
6/23/2015,2015,6,2,13,10801
6/23/2015,2015,6,2,14,11199
6/23/2015,2015,6,2,15,10983
6/23/2015,2015,6,2,16,10796
6/23/2015,2015,6,2,17,10309
6/23/2015,2015,6,2,18,10142
6/23/2015,2015,6,2,19,10670
6/23/2015,2015,6,2,20,10565
6/23/2015,2015,6,2,21,10258
6/23/2015,2015,6,2,22,9732
6/23/2015,2015,6,2,23,9207
6/23/2015,2015,6,2,24,8615
6/24/2015,2015,6,3,1,8307
6/24/2015,2015,6,3,2,7975
6/24/2015,2015,6,3,3,7762
6/24/2015,2015,6,3,4,7613
6/24/2015,2015,6,3,5,7785
6/24/2015,2015,6,3,6,7657
6/24/2015,2015,6,3,7,7800
6/24/2015,2015,6,3,8,8914
6/24/2015,2015,6,3,9,10036
6/24/2015,2015,6,3,10,10544
6/24/2015,2015,6,3,11,10925
6/24/2015,2015,6,3,12,10653
6/24/2015,2015,6,3,13,10691
6/24/2015,2015,6,3,14,11114
6/24/2015,2015,6,3,15,10953
6/24/2015,2015,6,3,16,10764
6/24/2015,2015,6,3,17,10358
6/24/2015,2015,6,3,18,10090
6/24/2015,2015,6,3,19,10593
6/24/2015,2015,6,3,20,10536
6/24/2015,2015,6,3,21,10290
6/24/2015,2015,6,3,22,9778
6/24/2015,2015,6,3,23,9253
6/24/2015,2015,6,3,24,8684
6/25/2015,2015,6,4,1,8292
6/25/2015,2015,6,4,2,8017
6/25/2015,2015,6,4,3,7822
6/25/2015,2015,6,4,4,7670
6/25/2015,2015,6,4,5,7844
6/25/2015,2015,6,4,6,7736
6/25/2015,2015,6,4,7,7869
6/25/2015,2015,6,4,8,9060
6/25/2015,2015,6,4,9,10163
6/25/2015,2015,6,4,10,10772
6/25/2015,2015,6,4,11,11080
6/25/2015,2015,6,4,12,10840
6/25/2015,2015,6,4,13,10902
6/25/2015,2015,6,4,14,11322
6/25/2015,2015,6,4,15,11223
6/25/2015,2015,6,4,16,11043
6/25/2015,2015,6,4,17,10601
6/25/2015,2015,6,4,18,10229
6/25/2015,2015,6,4,19,10734
6/25/2015,2015,6,4,20,10687
6/25/2015,2015,6,4,21,10495
6/25/2015,2015,6,4,22,9953
6/25/2015,2015,6,4,23,9387
6/25/2015,2015,6,4,24,8817
6/26/2015,2015,6,5,1,8466
6/26/2015,2015,6,5,2,8184
6/26/2015,2015,6,5,3,7957
6/26/2015,2015,6,5,4,7836
6/26/2015,2015,6,5,5,7988
6/26/2015,2015,6,5,6,7833
6/26/2015,2015,6,5,7,7923
6/26/2015,2015,6,5,8,9103
6/26/2015,2015,6,5,9,10076
6/26/2015,2015,6,5,10,10768
6/26/2015,2015,6,5,11,11072
6/26/2015,2015,6,5,12,10809
6/26/2015,2015,6,5,13,10896
6/26/2015,2015,6,5,14,11230
6/26/2015,2015,6,5,15,11086
6/26/2015,2015,6,5,16,10803
6/26/2015,2015,6,5,17,10280
6/26/2015,2015,6,5,18,10063
6/26/2015,2015,6,5,19,10470
6/26/2015,2015,6,5,20,10382
6/26/2015,2015,6,5,21,10130
6/26/2015,2015,6,5,22,9667
6/26/2015,2015,6,5,23,9213
6/26/2015,2015,6,5,24,8581
6/27/2015,2015,6,6,1,8284
6/27/2015,2015,6,6,2,7961
6/27/2015,2015,6,6,3,7695
6/27/2015,2015,6,6,4,7554
6/27/2015,2015,6,6,5,7528
6/27/2015,2015,6,6,6,7304
6/27/2015,2015,6,6,7,7549
6/27/2015,2015,6,6,8,8368
6/27/2015,2015,6,6,9,9184
6/27/2015,2015,6,6,10,9856
6/27/2015,2015,6,6,11,10322
6/27/2015,2015,6,6,12,10124
6/27/2015,2015,6,6,13,10182
6/27/2015,2015,6,6,14,10455
6/27/2015,2015,6,6,15,10278
6/27/2015,2015,6,6,16,10006
6/27/2015,2015,6,6,17,9587
6/27/2015,2015,6,6,18,9511
6/27/2015,2015,6,6,19,10096
6/27/2015,2015,6,6,20,10035
6/27/2015,2015,6,6,21,9862
6/27/2015,2015,6,6,22,9594
6/27/2015,2015,6,6,23,9034
6/27/2015,2015,6,6,24,8517
6/28/2015,2015,6,7,1,8122
6/28/2015,2015,6,7,2,7861
6/28/2015,2015,6,7,3,7591
6/28/2015,2015,6,7,4,7352
6/28/2015,2015,6,7,5,7303
6/28/2015,2015,6,7,6,6986
6/28/2015,2015,6,7,7,7053
6/28/2015,2015,6,7,8,7501
6/28/2015,2015,6,7,9,8007
6/28/2015,2015,6,7,10,8631
6/28/2015,2015,6,7,11,9015
6/28/2015,2015,6,7,12,9028
6/28/2015,2015,6,7,13,9091
6/28/2015,2015,6,7,14,9181
6/28/2015,2015,6,7,15,8958
6/28/2015,2015,6,7,16,8833
6/28/2015,2015,6,7,17,8668
6/28/2015,2015,6,7,18,8901
6/28/2015,2015,6,7,19,9649
6/28/2015,2015,6,7,20,9751
6/28/2015,2015,6,7,21,9576
6/28/2015,2015,6,7,22,9063
6/28/2015,2015,6,7,23,8528
6/28/2015,2015,6,7,24,8044
6/29/2015,2015,6,1,1,7694
6/29/2015,2015,6,1,2,7467
6/29/2015,2015,6,1,3,7214
6/29/2015,2015,6,1,4,7212
6/29/2015,2015,6,1,5,7420
6/29/2015,2015,6,1,6,7377
6/29/2015,2015,6,1,7,7649
6/29/2015,2015,6,1,8,8828
6/29/2015,2015,6,1,9,9955
6/29/2015,2015,6,1,10,10600
6/29/2015,2015,6,1,11,11039
6/29/2015,2015,6,1,12,10844
6/29/2015,2015,6,1,13,10926
6/29/2015,2015,6,1,14,11336
6/29/2015,2015,6,1,15,11196
6/29/2015,2015,6,1,16,11014
6/29/2015,2015,6,1,17,10505
6/29/2015,2015,6,1,18,10323
6/29/2015,2015,6,1,19,10785
6/29/2015,2015,6,1,20,10637
6/29/2015,2015,6,1,21,10343
6/29/2015,2015,6,1,22,9795
6/29/2015,2015,6,1,23,9157
6/29/2015,2015,6,1,24,8648
6/30/2015,2015,6,2,1,8246
6/30/2015,2015,6,2,2,8031
6/30/2015,2015,6,2,3,7753
6/30/2015,2015,6,2,4,7616
6/30/2015,2015,6,2,5,7835
6/30/2015,2015,6,2,6,7769
6/30/2015,2015,6,2,7,7772
6/30/2015,2015,6,2,8,8944
6/30/2015,2015,6,2,9,10027
6/30/2015,2015,6,2,10,10674
6/30/2015,2015,6,2,11,11114
6/30/2015,2015,6,2,12,10827
6/30/2015,2015,6,2,13,10963
6/30/2015,2015,6,2,14,11352
6/30/2015,2015,6,2,15,11034
6/30/2015,2015,6,2,16,10693
6/30/2015,2015,6,2,17,10322
6/30/2015,2015,6,2,18,10164
6/30/2015,2015,6,2,19,10624
6/30/2015,2015,6,2,20,10547
6/30/2015,2015,6,2,21,10264
6/30/2015,2015,6,2,22,9827
6/30/2015,2015,6,2,23,9179
6/30/2015,2015,6,2,24,8642
7/1/2015,2015,7,3,1,8259
7/1/2015,2015,7,3,2,8121
7/1/2015,2015,7,3,3,7912
7/1/2015,2015,7,3,4,7776
7/1/2015,2015,7,3,5,7910
7/1/2015,2015,7,3,6,7737
7/1/2015,2015,7,3,7,7810
7/1/2015,2015,7,3,8,8955
7/1/2015,2015,7,3,9,10077
7/1/2015,2015,7,3,10,10791
7/1/2015,2015,7,3,11,11137
7/1/2015,2015,7,3,12,10896
7/1/2015,2015,7,3,13,10936
7/1/2015,2015,7,3,14,11330
7/1/2015,2015,7,3,15,11145
7/1/2015,2015,7,3,16,10941
7/1/2015,2015,7,3,17,10488
7/1/2015,2015,7,3,18,10156
7/1/2015,2015,7,3,19,10711
7/1/2015,2015,7,3,20,10590
7/1/2015,2015,7,3,21,10333
7/1/2015,2015,7,3,22,9912
7/1/2015,2015,7,3,23,9284
7/1/2015,2015,7,3,24,8746
7/2/2015,2015,7,4,1,8364
7/2/2015,2015,7,4,2,8128
7/2/2015,2015,7,4,3,7827
7/2/2015,2015,7,4,4,7674
7/2/2015,2015,7,4,5,7914
7/2/2015,2015,7,4,6,7783
7/2/2015,2015,7,4,7,7794
7/2/2015,2015,7,4,8,8978
7/2/2015,2015,7,4,9,9993
7/2/2015,2015,7,4,10,10670
7/2/2015,2015,7,4,11,11005
7/2/2015,2015,7,4,12,10780
7/2/2015,2015,7,4,13,10817
7/2/2015,2015,7,4,14,11058
7/2/2015,2015,7,4,15,10835
7/2/2015,2015,7,4,16,10670
7/2/2015,2015,7,4,17,10225
7/2/2015,2015,7,4,18,10096
7/2/2015,2015,7,4,19,10599
7/2/2015,2015,7,4,20,10496
7/2/2015,2015,7,4,21,10328
7/2/2015,2015,7,4,22,9795
7/2/2015,2015,7,4,23,9180
7/2/2015,2015,7,4,24,8646
7/3/2015,2015,7,5,1,8274
7/3/2015,2015,7,5,2,8027
7/3/2015,2015,7,5,3,7834
7/3/2015,2015,7,5,4,7683
7/3/2015,2015,7,5,5,7891
7/3/2015,2015,7,5,6,7806
7/3/2015,2015,7,5,7,7925
7/3/2015,2015,7,5,8,9079
7/3/2015,2015,7,5,9,9915
7/3/2015,2015,7,5,10,10676
7/3/2015,2015,7,5,11,10922
7/3/2015,2015,7,5,12,10675
7/3/2015,2015,7,5,13,10727
7/3/2015,2015,7,5,14,11126
7/3/2015,2015,7,5,15,10933
7/3/2015,2015,7,5,16,10737
7/3/2015,2015,7,5,17,10199
7/3/2015,2015,7,5,18,9992
7/3/2015,2015,7,5,19,10514
7/3/2015,2015,7,5,20,10348
7/3/2015,2015,7,5,21,10159
7/3/2015,2015,7,5,22,9695
7/3/2015,2015,7,5,23,9167
7/3/2015,2015,7,5,24,8585
7/4/2015,2015,7,6,1,8373
7/4/2015,2015,7,6,2,8036
7/4/2015,2015,7,6,3,7841
7/4/2015,2015,7,6,4,7667
7/4/2015,2015,7,6,5,7572
7/4/2015,2015,7,6,6,7474
7/4/2015,2015,7,6,7,7586
7/4/2015,2015,7,6,8,8305
7/4/2015,2015,7,6,9,9099
7/4/2015,2015,7,6,10,9594
7/4/2015,2015,7,6,11,9963
7/4/2015,2015,7,6,12,9715
7/4/2015,2015,7,6,13,9730
7/4/2015,2015,7,6,14,10034
7/4/2015,2015,7,6,15,9844
7/4/2015,2015,7,6,16,9573
7/4/2015,2015,7,6,17,9246
7/4/2015,2015,7,6,18,9374
7/4/2015,2015,7,6,19,9912
7/4/2015,2015,7,6,20,9802
7/4/2015,2015,7,6,21,9652
7/4/2015,2015,7,6,22,9330
7/4/2015,2015,7,6,23,8755
7/4/2015,2015,7,6,24,8278
7/5/2015,2015,7,7,1,7856
7/5/2015,2015,7,7,2,7567
7/5/2015,2015,7,7,3,7367
7/5/2015,2015,7,7,4,7145
7/5/2015,2015,7,7,5,7054
7/5/2015,2015,7,7,6,6779
7/5/2015,2015,7,7,7,6729
7/5/2015,2015,7,7,8,7073
7/5/2015,2015,7,7,9,7428
7/5/2015,2015,7,7,10,7923
7/5/2015,2015,7,7,11,8075
7/5/2015,2015,7,7,12,8001
7/5/2015,2015,7,7,13,7926
7/5/2015,2015,7,7,14,7820
7/5/2015,2015,7,7,15,7721
7/5/2015,2015,7,7,16,7621
7/5/2015,2015,7,7,17,7723
7/5/2015,2015,7,7,18,8124
7/5/2015,2015,7,7,19,8720
7/5/2015,2015,7,7,20,8631
7/5/2015,2015,7,7,21,8332
7/5/2015,2015,7,7,22,7663
7/5/2015,2015,7,7,23,7180
7/5/2015,2015,7,7,24,6784
7/6/2015,2015,7,1,1,6466
7/6/2015,2015,7,1,2,6250
7/6/2015,2015,7,1,3,6146
7/6/2015,2015,7,1,4,6110
7/6/2015,2015,7,1,5,6480
7/6/2015,2015,7,1,6,6726
7/6/2015,2015,7,1,7,6871
7/6/2015,2015,7,1,8,7930
7/6/2015,2015,7,1,9,9240
7/6/2015,2015,7,1,10,9575
7/6/2015,2015,7,1,11,9919
7/6/2015,2015,7,1,12,9563
7/6/2015,2015,7,1,13,9484
7/6/2015,2015,7,1,14,9811
7/6/2015,2015,7,1,15,9617
7/6/2015,2015,7,1,16,9448
7/6/2015,2015,7,1,17,9083
7/6/2015,2015,7,1,18,8965
7/6/2015,2015,7,1,19,9565
7/6/2015,2015,7,1,20,9315
7/6/2015,2015,7,1,21,8956
7/6/2015,2015,7,1,22,8286
7/6/2015,2015,7,1,23,8654
7/6/2015,2015,7,1,24,7212
7/7/2015,2015,7,2,1,6994
7/7/2015,2015,7,2,2,6796
7/7/2015,2015,7,2,3,6614
7/7/2015,2015,7,2,4,6615
7/7/2015,2015,7,2,5,7171
7/7/2015,2015,7,2,6,7134
7/7/2015,2015,7,2,7,7247
7/7/2015,2015,7,2,8,8341
7/7/2015,2015,7,2,9,9552
7/7/2015,2015,7,2,10,10206
7/7/2015,2015,7,2,11,10587
7/7/2015,2015,7,2,12,10379
7/7/2015,2015,7,2,13,10408
7/7/2015,2015,7,2,14,10798
7/7/2015,2015,7,2,15,10656
7/7/2015,2015,7,2,16,10467
7/7/2015,2015,7,2,17,10110
7/7/2015,2015,7,2,18,9997
7/7/2015,2015,7,2,19,10177
7/7/2015,2015,7,2,20,10076
7/7/2015,2015,7,2,21,9700
7/7/2015,2015,7,2,22,9025
7/7/2015,2015,7,2,23,8336
7/7/2015,2015,7,2,24,7852
7/8/2015,2015,7,3,1,7549
7/8/2015,2015,7,3,2,7292
7/8/2015,2015,7,3,3,7162
7/8/2015,2015,7,3,4,7179
7/8/2015,2015,7,3,5,7426
7/8/2015,2015,7,3,6,7496
7/8/2015,2015,7,3,7,7602
7/8/2015,2015,7,3,8,8602
7/8/2015,2015,7,3,9,9616
7/8/2015,2015,7,3,10,10227
7/8/2015,2015,7,3,11,10533
7/8/2015,2015,7,3,12,10124
7/8/2015,2015,7,3,13,10009
7/8/2015,2015,7,3,14,10258
7/8/2015,2015,7,3,15,9992
7/8/2015,2015,7,3,16,9920
7/8/2015,2015,7,3,17,9619
7/8/2015,2015,7,3,18,9641
7/8/2015,2015,7,3,19,10078
7/8/2015,2015,7,3,20,9857
7/8/2015,2015,7,3,21,9469
7/8/2015,2015,7,3,22,8786
7/8/2015,2015,7,3,23,8203
7/8/2015,2015,7,3,24,7684
7/9/2015,2015,7,4,1,7310
7/9/2015,2015,7,4,2,7168
7/9/2015,2015,7,4,3,7002
7/9/2015,2015,7,4,4,6934
7/9/2015,2015,7,4,5,7143
7/9/2015,2015,7,4,6,7283
7/9/2015,2015,7,4,7,7438
7/9/2015,2015,7,4,8,8544
7/9/2015,2015,7,4,9,9481
7/9/2015,2015,7,4,10,9939
7/9/2015,2015,7,4,11,10298
7/9/2015,2015,7,4,12,9964
7/9/2015,2015,7,4,13,9767
7/9/2015,2015,7,4,14,10080
7/9/2015,2015,7,4,15,9872
7/9/2015,2015,7,4,16,9760
7/9/2015,2015,7,4,17,9411
7/9/2015,2015,7,4,18,9402
7/9/2015,2015,7,4,19,9880
7/9/2015,2015,7,4,20,9563
7/9/2015,2015,7,4,21,9271
7/9/2015,2015,7,4,22,8647
7/9/2015,2015,7,4,23,8021
7/9/2015,2015,7,4,24,7549
7/10/2015,2015,7,5,1,7159
7/10/2015,2015,7,5,2,7003
7/10/2015,2015,7,5,3,6904
7/10/2015,2015,7,5,4,6813
7/10/2015,2015,7,5,5,6981
7/10/2015,2015,7,5,6,7127
7/10/2015,2015,7,5,7,7309
7/10/2015,2015,7,5,8,8263
7/10/2015,2015,7,5,9,9161
7/10/2015,2015,7,5,10,9804
7/10/2015,2015,7,5,11,10185
7/10/2015,2015,7,5,12,9850
7/10/2015,2015,7,5,13,9627
7/10/2015,2015,7,5,14,9977
7/10/2015,2015,7,5,15,9778
7/10/2015,2015,7,5,16,9749
7/10/2015,2015,7,5,17,9437
7/10/2015,2015,7,5,18,9410
7/10/2015,2015,7,5,19,9774
7/10/2015,2015,7,5,20,9545
7/10/2015,2015,7,5,21,9224
7/10/2015,2015,7,5,22,8670
7/10/2015,2015,7,5,23,7978
7/10/2015,2015,7,5,24,7543
7/11/2015,2015,7,6,1,7188
7/11/2015,2015,7,6,2,6955
7/11/2015,2015,7,6,3,6814
7/11/2015,2015,7,6,4,6752
7/11/2015,2015,7,6,5,6814
7/11/2015,2015,7,6,6,6811
7/11/2015,2015,7,6,7,6996
7/11/2015,2015,7,6,8,7804
7/11/2015,2015,7,6,9,8605
7/11/2015,2015,7,6,10,9254
7/11/2015,2015,7,6,11,9556
7/11/2015,2015,7,6,12,9278
7/11/2015,2015,7,6,13,9351
7/11/2015,2015,7,6,14,9533
7/11/2015,2015,7,6,15,9348
7/11/2015,2015,7,6,16,9163
7/11/2015,2015,7,6,17,8798
7/11/2015,2015,7,6,18,8951
7/11/2015,2015,7,6,19,9553
7/11/2015,2015,7,6,20,9439
7/11/2015,2015,7,6,21,9335
7/11/2015,2015,7,6,22,8842
7/11/2015,2015,7,6,23,8236
7/11/2015,2015,7,6,24,7739
7/12/2015,2015,7,7,1,7349
7/12/2015,2015,7,7,2,7118
7/12/2015,2015,7,7,3,6986
7/12/2015,2015,7,7,4,6826
7/12/2015,2015,7,7,5,6854
7/12/2015,2015,7,7,6,6587
7/12/2015,2015,7,7,7,6670
7/12/2015,2015,7,7,8,7104
7/12/2015,2015,7,7,9,7613
7/12/2015,2015,7,7,10,8140
7/12/2015,2015,7,7,11,8551
7/12/2015,2015,7,7,12,8514
7/12/2015,2015,7,7,13,8449
7/12/2015,2015,7,7,14,8514
7/12/2015,2015,7,7,15,8400
7/12/2015,2015,7,7,16,8283
7/12/2015,2015,7,7,17,8149
7/12/2015,2015,7,7,18,8394
7/12/2015,2015,7,7,19,9376
7/12/2015,2015,7,7,20,9343
7/12/2015,2015,7,7,21,9113
7/12/2015,2015,7,7,22,8666
7/12/2015,2015,7,7,23,8141
7/12/2015,2015,7,7,24,7643
7/13/2015,2015,7,1,1,7205
7/13/2015,2015,7,1,2,6994
7/13/2015,2015,7,1,3,6788
7/13/2015,2015,7,1,4,6733
7/13/2015,2015,7,1,5,7015
7/13/2015,2015,7,1,6,7115
7/13/2015,2015,7,1,7,7278
7/13/2015,2015,7,1,8,8520
7/13/2015,2015,7,1,9,9701
7/13/2015,2015,7,1,10,10424
7/13/2015,2015,7,1,11,10709
7/13/2015,2015,7,1,12,10517
7/13/2015,2015,7,1,13,10557
7/13/2015,2015,7,1,14,10954
7/13/2015,2015,7,1,15,10808
7/13/2015,2015,7,1,16,10605
7/13/2015,2015,7,1,17,10115
7/13/2015,2015,7,1,18,9828
7/13/2015,2015,7,1,19,10524
7/13/2015,2015,7,1,20,10375
7/13/2015,2015,7,1,21,10095
7/13/2015,2015,7,1,22,9481
7/13/2015,2015,7,1,23,8882
7/13/2015,2015,7,1,24,8329
7/14/2015,2015,7,2,1,7965
7/14/2015,2015,7,2,2,7658
7/14/2015,2015,7,2,3,7538
7/14/2015,2015,7,2,4,7462
7/14/2015,2015,7,2,5,7651
7/14/2015,2015,7,2,6,7687
7/14/2015,2015,7,2,7,7739
7/14/2015,2015,7,2,8,8894
7/14/2015,2015,7,2,9,9932
7/14/2015,2015,7,2,10,10597
7/14/2015,2015,7,2,11,10908
7/14/2015,2015,7,2,12,10598
7/14/2015,2015,7,2,13,10539
7/14/2015,2015,7,2,14,10929
7/14/2015,2015,7,2,15,10796
7/14/2015,2015,7,2,16,10608
7/14/2015,2015,7,2,17,10122
7/14/2015,2015,7,2,18,9862
7/14/2015,2015,7,2,19,10429
7/14/2015,2015,7,2,20,10322
7/14/2015,2015,7,2,21,10018
7/14/2015,2015,7,2,22,9475
7/14/2015,2015,7,2,23,8919
7/14/2015,2015,7,2,24,8385
7/15/2015,2015,7,3,1,7977
7/15/2015,2015,7,3,2,7768
7/15/2015,2015,7,3,3,7601
7/15/2015,2015,7,3,4,7515
7/15/2015,2015,7,3,5,7682
7/15/2015,2015,7,3,6,7680
7/15/2015,2015,7,3,7,7737
7/15/2015,2015,7,3,8,8918
7/15/2015,2015,7,3,9,10021
7/15/2015,2015,7,3,10,10471
7/15/2015,2015,7,3,11,10873
7/15/2015,2015,7,3,12,10632
7/15/2015,2015,7,3,13,10773
7/15/2015,2015,7,3,14,11060
7/15/2015,2015,7,3,15,10827
7/15/2015,2015,7,3,16,10626
7/15/2015,2015,7,3,17,10204
7/15/2015,2015,7,3,18,9939
7/15/2015,2015,7,3,19,10579
7/15/2015,2015,7,3,20,10413
7/15/2015,2015,7,3,21,10207
7/15/2015,2015,7,3,22,9675
7/15/2015,2015,7,3,23,9024
7/15/2015,2015,7,3,24,8476
7/16/2015,2015,7,4,1,8078
7/16/2015,2015,7,4,2,7818
7/16/2015,2015,7,4,3,7626
7/16/2015,2015,7,4,4,7594
7/16/2015,2015,7,4,5,7792
7/16/2015,2015,7,4,6,7761
7/16/2015,2015,7,4,7,7770
7/16/2015,2015,7,4,8,8932
7/16/2015,2015,7,4,9,9904
7/16/2015,2015,7,4,10,10600
7/16/2015,2015,7,4,11,10821
7/16/2015,2015,7,4,12,10570
7/16/2015,2015,7,4,13,10539
7/16/2015,2015,7,4,14,10830
7/16/2015,2015,7,4,15,10637
7/16/2015,2015,7,4,16,10312
7/16/2015,2015,7,4,17,9942
7/16/2015,2015,7,4,18,9892
7/16/2015,2015,7,4,19,10406
7/16/2015,2015,7,4,20,10139
7/16/2015,2015,7,4,21,9861
7/16/2015,2015,7,4,22,9289
7/16/2015,2015,7,4,23,8749
7/16/2015,2015,7,4,24,8209
7/17/2015,2015,7,5,1,7880
7/17/2015,2015,7,5,2,7596
7/17/2015,2015,7,5,3,7446
7/17/2015,2015,7,5,4,7326
7/17/2015,2015,7,5,5,7387
7/17/2015,2015,7,5,6,7208
7/17/2015,2015,7,5,7,7299
7/17/2015,2015,7,5,8,7849
7/17/2015,2015,7,5,9,8550
7/17/2015,2015,7,5,10,9049
7/17/2015,2015,7,5,11,9447
7/17/2015,2015,7,5,12,9177
7/17/2015,2015,7,5,13,9074
7/17/2015,2015,7,5,14,9236
7/17/2015,2015,7,5,15,9106
7/17/2015,2015,7,5,16,8975
7/17/2015,2015,7,5,17,8742
7/17/2015,2015,7,5,18,9041
7/17/2015,2015,7,5,19,9698
7/17/2015,2015,7,5,20,9643
7/17/2015,2015,7,5,21,9446
7/17/2015,2015,7,5,22,8919
7/17/2015,2015,7,5,23,8452
7/17/2015,2015,7,5,24,8007
7/18/2015,2015,7,6,1,7623
7/18/2015,2015,7,6,2,7426
7/18/2015,2015,7,6,3,7169
7/18/2015,2015,7,6,4,7076
7/18/2015,2015,7,6,5,7062
7/18/2015,2015,7,6,6,7028
7/18/2015,2015,7,6,7,7160
7/18/2015,2015,7,6,8,7882
7/18/2015,2015,7,6,9,8623
7/18/2015,2015,7,6,10,9177
7/18/2015,2015,7,6,11,9553
7/18/2015,2015,7,6,12,9357
7/18/2015,2015,7,6,13,9307
7/18/2015,2015,7,6,14,9485
7/18/2015,2015,7,6,15,9306
7/18/2015,2015,7,6,16,9146
7/18/2015,2015,7,6,17,8801
7/18/2015,2015,7,6,18,8990
7/18/2015,2015,7,6,19,9717
7/18/2015,2015,7,6,20,9598
7/18/2015,2015,7,6,21,9404
7/18/2015,2015,7,6,22,8992
7/18/2015,2015,7,6,23,8435
7/18/2015,2015,7,6,24,7945
7/19/2015,2015,7,7,1,7692
7/19/2015,2015,7,7,2,7466
7/19/2015,2015,7,7,3,7207
7/19/2015,2015,7,7,4,7032
7/19/2015,2015,7,7,5,6974
7/19/2015,2015,7,7,6,6720
7/19/2015,2015,7,7,7,6700
7/19/2015,2015,7,7,8,7197
7/19/2015,2015,7,7,9,7787
7/19/2015,2015,7,7,10,8409
7/19/2015,2015,7,7,11,8729
7/19/2015,2015,7,7,12,8759
7/19/2015,2015,7,7,13,8753
7/19/2015,2015,7,7,14,8877
7/19/2015,2015,7,7,15,8788
7/19/2015,2015,7,7,16,8614
7/19/2015,2015,7,7,17,8341
7/19/2015,2015,7,7,18,8635
7/19/2015,2015,7,7,19,9559
7/19/2015,2015,7,7,20,9675
7/19/2015,2015,7,7,21,9487
7/19/2015,2015,7,7,22,9108
7/19/2015,2015,7,7,23,8616
7/19/2015,2015,7,7,24,8138
7/20/2015,2015,7,1,1,7641
7/20/2015,2015,7,1,2,7375
7/20/2015,2015,7,1,3,7138
7/20/2015,2015,7,1,4,7106
7/20/2015,2015,7,1,5,7313
7/20/2015,2015,7,1,6,7395
7/20/2015,2015,7,1,7,7457
7/20/2015,2015,7,1,8,8770
7/20/2015,2015,7,1,9,9990
7/20/2015,2015,7,1,10,10693
7/20/2015,2015,7,1,11,11043
7/20/2015,2015,7,1,12,10829
7/20/2015,2015,7,1,13,10906
7/20/2015,2015,7,1,14,11266
7/20/2015,2015,7,1,15,11188
