DATE,YEAR,MONTH,DAY, HR ,LUZON,VISAYAS,MINDANAO,PH
5/5/2018,2018,5,5, 11 ,8895,1637,1524,12056
5/5/2018,2018,5,5, 12 ,8614,1622,1518,11754
5/5/2018,2018,5,5, 13 ,8592,1667,1517,11776
5/5/2018,2018,5,5, 14 ,8787,1722,1580,12089
5/5/2018,2018,5,5, 15 ,8658,1719,1549,11926
5/5/2018,2018,5,5, 16 ,8511,1680,1506,11697
5/5/2018,2018,5,5, 17 ,8183,1626,1463,11272
5/5/2018,2018,5,5, 18 ,8098,1701,1560,11359
5/5/2018,2018,5,5, 19 ,8640,1800,1602,12042
5/5/2018,2018,5,5, 20 ,8668,1760,1565,11993
5/5/2018,2018,5,5, 21 ,8648,1710,1528,11886
5/5/2018,2018,5,5, 22 ,8499,1632,1422,11553
5/5/2018,2018,5,5, 23 ,8125,1520,1287,10932
5/5/2018,2018,5,5, 24 ,7784,1426,1147,10357
5/6/2018,2018,5,6, 1 ,7419,1359,1149,9927
5/6/2018,2018,5,6, 2 ,7213,1323,1111,9647
5/6/2018,2018,5,6, 3 ,6993,1286,1072,9351
5/6/2018,2018,5,6, 4 ,6747,1261,1039,9047
5/6/2018,2018,5,6, 5 ,6636,1255,1044,8935
5/6/2018,2018,5,6, 6 ,6333,1217,1045,8595
5/6/2018,2018,5,6, 7 ,6372,1233,1046,8651
5/6/2018,2018,5,6, 8 ,6744,1309,1111,9164
5/6/2018,2018,5,6, 9 ,7229,1432,1202,9863
5/6/2018,2018,5,6, 10 ,7665,1514,1317,10496
5/6/2018,2018,5,6, 11 ,8014,1581,1395,10990
5/6/2018,2018,5,6, 12 ,8008,1576,1405,10989
5/6/2018,2018,5,6, 13 ,8030,1589,1422,11041
5/6/2018,2018,5,6, 14 ,8166,1603,1421,11190
5/6/2018,2018,5,6, 15 ,8134,1594,1404,11132
5/6/2018,2018,5,6, 16 ,7999,1540,1386,10925
5/6/2018,2018,5,6, 17 ,7838,1529,1362,10729
5/6/2018,2018,5,6, 18 ,7856,1625,1473,10954
5/6/2018,2018,5,6, 19 ,8511,1768,1549,11828
5/6/2018,2018,5,6, 20 ,8601,1744,1441,11786
5/6/2018,2018,5,6, 21 ,8595,1683,1456,11734
5/6/2018,2018,5,6, 22 ,8504,1587,1323,11414
5/6/2018,2018,5,6, 23 ,8212,1504,1277,10993
5/6/2018,2018,5,6, 24 ,7906,1421,1186,10513
5/7/2018,2018,5,7, 1 ,7583,1351,1130,10064
5/7/2018,2018,5,7, 2 ,7249,1308,1131,9688
5/7/2018,2018,5,7, 3 ,6957,1271,1058,9286
5/7/2018,2018,5,7, 4 ,6823,1247,1036,9106
5/7/2018,2018,5,7, 5 ,6758,1252,1062,9072
5/7/2018,2018,5,7, 6 ,6719,1258,1076,9053
5/7/2018,2018,5,7, 7 ,7184,1303,1096,9583
5/7/2018,2018,5,7, 8 ,8213,1491,1282,10986
5/7/2018,2018,5,7, 9 ,9174,1731,1483,12388
5/7/2018,2018,5,7, 10 ,9760,1853,1635,13248
5/7/2018,2018,5,7, 11 ,10186,1924,1709,13819
5/7/2018,2018,5,7, 12 ,10076,1898,1708,13682
5/7/2018,2018,5,7, 13 ,10120,1929,1703,13752
5/7/2018,2018,5,7, 14 ,10562,1978,1761,14301
5/7/2018,2018,5,7, 15 ,10373,1967,1745,14085
5/7/2018,2018,5,7, 16 ,10093,1931,1714,13738
5/7/2018,2018,5,7, 17 ,9586,1817,1635,13038
5/7/2018,2018,5,7, 18 ,9175,1806,1638,12619
5/7/2018,2018,5,7, 19 ,9547,1875,1654,13076
5/7/2018,2018,5,7, 20 ,9536,1837,1631,13004
5/7/2018,2018,5,7, 21 ,9472,1774,1563,12809
5/7/2018,2018,5,7, 22 ,9219,1650,1414,12283
5/7/2018,2018,5,7, 23 ,8833,1542,1279,11654
5/7/2018,2018,5,7, 24 ,8427,1468,1214,11109
5/8/2018,2018,5,8, 1 ,8134,1391,1197,10722
5/8/2018,2018,5,8, 2 ,7825,1348,1158,10331
5/8/2018,2018,5,8, 3 ,7571,1313,1112,9996
5/8/2018,2018,5,8, 4 ,7368,1291,1097,9756
5/8/2018,2018,5,8, 5 ,7266,1299,1023,9588
5/8/2018,2018,5,8, 6 ,7127,1287,1059,9473
5/8/2018,2018,5,8, 7 ,7517,1337,1126,9980
5/8/2018,2018,5,8, 8 ,8569,1540,1274,11383
5/8/2018,2018,5,8, 9 ,9377,1776,1467,12620
5/8/2018,2018,5,8, 10 ,9930,1887,1581,13398
5/8/2018,2018,5,8, 11 ,10280,1978,1676,13934
5/8/2018,2018,5,8, 12 ,10182,1935,1647,13764
5/8/2018,2018,5,8, 13 ,10282,1941,1625,13848
5/8/2018,2018,5,8, 14 ,10639,1978,1703,14320
5/8/2018,2018,5,8, 15 ,10528,1954,1698,14180
5/8/2018,2018,5,8, 16 ,10319,1904,1663,13886
5/8/2018,2018,5,8, 17 ,9730,1812,1603,13145
5/8/2018,2018,5,8, 18 ,9330,1813,1625,12768
5/8/2018,2018,5,8, 19 ,9603,1891,1648,13142
5/8/2018,2018,5,8, 20 ,9371,1842,1607,12820
5/8/2018,2018,5,8, 21 ,9253,1746,1502,12501
5/8/2018,2018,5,8, 22 ,8927,1638,1425,11990
5/8/2018,2018,5,8, 23 ,8628,1538,1279,11445
5/8/2018,2018,5,8, 24 ,8280,1461,1162,10903
5/9/2018,2018,5,9, 1 ,7947,1391,1164,10502
5/9/2018,2018,5,9, 2 ,7707,1344,1116,10167
5/9/2018,2018,5,9, 3 ,7475,1311,1091,9877
5/9/2018,2018,5,9, 4 ,7328,1281,1080,9689
5/9/2018,2018,5,9, 5 ,7267,1293,1102,9662
5/9/2018,2018,5,9, 6 ,7106,1285,1113,9504
5/9/2018,2018,5,9, 7 ,7462,1326,1119,9907
5/9/2018,2018,5,9, 8 ,8439,1527,1256,11222
5/9/2018,2018,5,9, 9 ,9386,1771,1497,12654
5/9/2018,2018,5,9, 10 ,9884,1894,1616,13394
5/9/2018,2018,5,9, 11 ,10301,1977,1700,13978
5/9/2018,2018,5,9, 12 ,10174,1936,1674,13784
5/9/2018,2018,5,9, 13 ,10229,1939,1673,13841
5/9/2018,2018,5,9, 14 ,10603,2006,1738,14347
5/9/2018,2018,5,9, 15 ,10477,1977,1696,14150
5/9/2018,2018,5,9, 16 ,10201,1928,1656,13785
5/9/2018,2018,5,9, 17 ,9675,1856,1592,13123
5/9/2018,2018,5,9, 18 ,9238,1829,1642,12709
5/9/2018,2018,5,9, 19 ,9532,1906,1663,13101
5/9/2018,2018,5,9, 20 ,9458,1844,1615,12917
5/9/2018,2018,5,9, 21 ,9430,1763,1546,12739
5/9/2018,2018,5,9, 22 ,9110,1654,1404,12168
5/9/2018,2018,5,9, 23 ,8586,1556,1280,11422
5/9/2018,2018,5,9, 24 ,8326,1475,1236,11037
5/10/2018,2018,5,10, 1 ,7981,1409,1165,10555
5/10/2018,2018,5,10, 2 ,7737,1357,1116,10210
5/10/2018,2018,5,10, 3 ,7464,1326,1083,9873
5/10/2018,2018,5,10, 4 ,7259,1306,1065,9630
5/10/2018,2018,5,10, 5 ,7224,1311,1071,9606
5/10/2018,2018,5,10, 6 ,7090,1302,1101,9493
5/10/2018,2018,5,10, 7 ,7468,1333,1101,9902
5/10/2018,2018,5,10, 8 ,8380,1530,1241,11151
5/10/2018,2018,5,10, 9 ,9270,1757,1465,12492
5/10/2018,2018,5,10, 10 ,9782,1901,1615,13298
5/10/2018,2018,5,10, 11 ,10108,1970,1687,13765
5/10/2018,2018,5,10, 12 ,10017,1939,1678,13634
5/10/2018,2018,5,10, 13 ,10069,1956,1664,13689
5/10/2018,2018,5,10, 14 ,10461,2030,1749,14240
5/10/2018,2018,5,10, 15 ,10367,2006,1717,14090
5/10/2018,2018,5,10, 16 ,10055,1968,1689,13712
5/10/2018,2018,5,10, 17 ,9486,1857,1606,12949
5/10/2018,2018,5,10, 18 ,8982,1787,1613,12382
5/10/2018,2018,5,10, 19 ,9408,1937,1639,12984
5/10/2018,2018,5,10, 20 ,9323,1869,1605,12797
5/10/2018,2018,5,10, 21 ,9273,1797,1457,12527
5/10/2018,2018,5,10, 22 ,9065,1688,1454,12207
5/10/2018,2018,5,10, 23 ,8727,1575,1343,11645
5/10/2018,2018,5,10, 24 ,8377,1486,1234,11097
5/11/2018,2018,5,11, 1 ,8042,1424,1205,10671
5/11/2018,2018,5,11, 2 ,7783,1374,1134,10291
5/11/2018,2018,5,11, 3 ,7507,1335,1097,9939
5/11/2018,2018,5,11, 4 ,7315,1300,1084,9699
5/11/2018,2018,5,11, 5 ,7240,1300,1107,9647
5/11/2018,2018,5,11, 6 ,7056,1286,1112,9454
5/11/2018,2018,5,11, 7 ,7377,1319,1118,9814
5/11/2018,2018,5,11, 8 ,8273,1513,1261,11047
5/11/2018,2018,5,11, 9 ,9187,1754,1513,12454
5/11/2018,2018,5,11, 10 ,9784,1890,1636,13310
5/11/2018,2018,5,11, 11 ,10147,1976,1713,13836
5/11/2018,2018,5,11, 12 ,10001,1916,1692,13609
5/11/2018,2018,5,11, 13 ,10059,1919,1705,13683
5/11/2018,2018,5,11, 14 ,10438,1996,1771,14205
5/11/2018,2018,5,11, 15 ,10260,1990,1752,14002
5/11/2018,2018,5,11, 16 ,10026,1951,1707,13684
5/11/2018,2018,5,11, 17 ,9515,1834,1608,12957
5/11/2018,2018,5,11, 18 ,9073,1802,1627,12502
5/11/2018,2018,5,11, 19 ,9393,1915,1667,12975
5/11/2018,2018,5,11, 20 ,9329,1852,1624,12805
5/11/2018,2018,5,11, 21 ,9231,1797,1576,12604
5/11/2018,2018,5,11, 22 ,8996,1693,1472,12161
5/11/2018,2018,5,11, 23 ,8673,1587,1367,11627
5/11/2018,2018,5,11, 24 ,8326,1498,1268,11092
5/12/2018,2018,5,12, 1 ,8001,1439,1228,10668
5/12/2018,2018,5,12, 2 ,7696,1383,1177,10256
5/12/2018,2018,5,12, 3 ,7429,1349,1140,9918
5/12/2018,2018,5,12, 4 ,7278,1336,1120,9734
5/12/2018,2018,5,12, 5 ,7159,1309,1121,9589
5/12/2018,2018,5,12, 6 ,6842,1279,1124,9245
5/12/2018,2018,5,12, 7 ,6978,1309,1119,9406
5/12/2018,2018,5,12, 8 ,7674,1455,1254,10383
5/12/2018,2018,5,12, 9 ,8450,1644,1370,11464
5/12/2018,2018,5,12, 10 ,9031,1775,1542,12348
5/12/2018,2018,5,12, 11 ,9409,1833,1626,12868
5/12/2018,2018,5,12, 12 ,9274,1798,1605,12677
5/12/2018,2018,5,12, 13 ,9363,1795,1613,12771
5/12/2018,2018,5,12, 14 ,9680,1855,1670,13205
5/12/2018,2018,5,12, 15 ,9529,1838,1593,12960
5/12/2018,2018,5,12, 16 ,9076,1776,1577,12429
5/12/2018,2018,5,12, 17 ,8582,1705,1483,11770
5/12/2018,2018,5,12, 18 ,8453,1723,1532,11708
5/12/2018,2018,5,12, 19 ,8834,1858,1636,12328
5/12/2018,2018,5,12, 20 ,8907,1824,1589,12320
5/12/2018,2018,5,12, 21 ,8912,1771,1544,12227
5/12/2018,2018,5,12, 22 ,8719,1697,1459,11875
5/12/2018,2018,5,12, 23 ,8451,1584,1346,11381
5/12/2018,2018,5,12, 24 ,8097,1498,1267,10862
5/13/2018,2018,5,13, 1 ,7775,1431,1207,10413
5/13/2018,2018,5,13, 2 ,7494,1386,1131,10011
5/13/2018,2018,5,13, 3 ,7248,1342,1118,9708
5/13/2018,2018,5,13, 4 ,7001,1305,1094,9400
5/13/2018,2018,5,13, 5 ,6845,1290,1085,9220
5/13/2018,2018,5,13, 6 ,6469,1249,1073,8791
5/13/2018,2018,5,13, 7 ,6572,1269,1065,8906
5/13/2018,2018,5,13, 8 ,6969,1343,1132,9444
5/13/2018,2018,5,13, 9 ,7472,1473,1237,10182
5/13/2018,2018,5,13, 10 ,7998,1563,1348,10909
5/13/2018,2018,5,13, 11 ,8270,1591,1392,11253
5/13/2018,2018,5,13, 12 ,8248,1613,1350,11211
5/13/2018,2018,5,13, 13 ,8322,1629,1422,11373
5/13/2018,2018,5,13, 14 ,8496,1637,1374,11507
5/13/2018,2018,5,13, 15 ,8416,1612,1418,11446
5/13/2018,2018,5,13, 16 ,8213,1548,1357,11118
5/13/2018,2018,5,13, 17 ,7938,1526,1302,10766
5/13/2018,2018,5,13, 18 ,7907,1601,1441,10949
5/13/2018,2018,5,13, 19 ,8458,1737,1504,11699
5/13/2018,2018,5,13, 20 ,8452,1719,1511,11682
5/13/2018,2018,5,13, 21 ,8506,1669,1490,11665
5/13/2018,2018,5,13, 22 ,8396,1604,1415,11415
5/13/2018,2018,5,13, 23 ,8172,1509,1287,10968
5/13/2018,2018,5,13, 24 ,7835,1419,1168,10422
5/14/2018,2018,5,14, 1 ,7480,1353,1163,9996
5/14/2018,2018,5,14, 2 ,7237,1303,1098,9638
5/14/2018,2018,5,14, 3 ,6958,1264,1075,9297
5/14/2018,2018,5,14, 4 ,6755,1229,1064,9048
5/14/2018,2018,5,14, 5 ,6621,1234,1079,8934
5/14/2018,2018,5,14, 6 ,6266,1189,1043,8498
5/14/2018,2018,5,14, 7 ,6211,1180,1000,8391
5/14/2018,2018,5,14, 8 ,6421,1228,1039,8688
5/14/2018,2018,5,14, 9 ,6838,1305,1136,9279
5/14/2018,2018,5,14, 10 ,7286,1399,1234,9919
5/14/2018,2018,5,14, 11 ,7727,1495,1333,10555
5/14/2018,2018,5,14, 12 ,7892,1543,1383,10818
5/14/2018,2018,5,14, 13 ,8052,1556,1403,11011
5/14/2018,2018,5,14, 14 ,8200,1580,1413,11193
5/14/2018,2018,5,14, 15 ,8240,1557,1402,11199
5/14/2018,2018,5,14, 16 ,8128,1515,1358,11001
5/14/2018,2018,5,14, 17 ,8037,1491,1329,10857
5/14/2018,2018,5,14, 18 ,7880,1599,1423,10902
5/14/2018,2018,5,14, 19 ,8561,1718,1458,11737
5/14/2018,2018,5,14, 20 ,8560,1704,1435,11699
5/14/2018,2018,5,14, 21 ,8636,1666,1407,11709
5/14/2018,2018,5,14, 22 ,8505,1576,1288,11369
5/14/2018,2018,5,14, 23 ,8224,1494,1230,10948
5/14/2018,2018,5,14, 24 ,7930,1414,1156,10500
5/15/2018,2018,5,15, 1 ,7642,1358,1107,10107
5/15/2018,2018,5,15, 2 ,7380,1319,1078,9777
5/15/2018,2018,5,15, 3 ,7169,1288,1042,9499
5/15/2018,2018,5,15, 4 ,6983,1263,1023,9269
5/15/2018,2018,5,15, 5 ,6870,1266,1038,9174
5/15/2018,2018,5,15, 6 ,6804,1252,1048,9104
5/15/2018,2018,5,15, 7 ,7284,1297,1083,9664
5/15/2018,2018,5,15, 8 ,8332,1502,1258,11092
5/15/2018,2018,5,15, 9 ,9299,1751,1480,12530
5/15/2018,2018,5,15, 10 ,9841,1901,1650,13392
5/15/2018,2018,5,15, 11 ,10088,1963,1681,13732
5/15/2018,2018,5,15, 12 ,10038,1951,1698,13687
5/15/2018,2018,5,15, 13 ,10116,1953,1693,13762
5/15/2018,2018,5,15, 14 ,10382,2006,1754,14142
5/15/2018,2018,5,15, 15 ,10207,1987,1726,13920
5/15/2018,2018,5,15, 16 ,9842,1941,1690,13473
5/15/2018,2018,5,15, 17 ,9365,1829,1620,12814
5/15/2018,2018,5,15, 18 ,8994,1821,1644,12459
5/15/2018,2018,5,15, 19 ,9369,1892,1622,12883
5/15/2018,2018,5,15, 20 ,9360,1851,1594,12805
5/15/2018,2018,5,15, 21 ,9294,1797,1566,12657
5/15/2018,2018,5,15, 22 ,9100,1692,1422,12214
5/15/2018,2018,5,15, 23 ,8657,1576,1340,11573
5/15/2018,2018,5,15, 24 ,8326,1508,1133,10967
5/16/2018,2018,5,16, 1 ,8000,1447,1201,10648
5/16/2018,2018,5,16, 2 ,7720,1400,1167,10287
5/16/2018,2018,5,16, 3 ,7493,1365,1139,9997
5/16/2018,2018,5,16, 4 ,7255,1336,1101,9692
5/16/2018,2018,5,16, 5 ,7230,1345,1121,9696
5/16/2018,2018,5,16, 6 ,7072,1327,1123,9522
5/16/2018,2018,5,16, 7 ,7417,1364,1129,9910
5/16/2018,2018,5,16, 8 ,8285,1533,1313,11131
5/16/2018,2018,5,16, 9 ,9297,1784,1535,12616
5/16/2018,2018,5,16, 10 ,9875,1918,1674,13467
5/16/2018,2018,5,16, 11 ,10243,1968,1695,13906
5/16/2018,2018,5,16, 12 ,10125,1949,1687,13761
5/16/2018,2018,5,16, 13 ,10185,1963,1715,13863
5/16/2018,2018,5,16, 14 ,10601,1995,1698,14294
5/16/2018,2018,5,16, 15 ,10568,1985,1664,14217
5/16/2018,2018,5,16, 16 ,10355,1949,1688,13992
5/16/2018,2018,5,16, 17 ,9757,1848,1630,13235
5/16/2018,2018,5,16, 18 ,9256,1861,1704,12821
5/16/2018,2018,5,16, 19 ,9527,1936,1543,13006
5/16/2018,2018,5,16, 20 ,9537,1892,1596,13025
5/16/2018,2018,5,16, 21 ,9454,1824,1557,12835
5/16/2018,2018,5,16, 22 ,9169,1706,1449,12324
5/16/2018,2018,5,16, 23 ,8871,1588,1349,11808
5/16/2018,2018,5,16, 24 ,8447,1516,1202,11165
5/17/2018,2018,5,17, 1 ,8129,1462,1178,10769
5/17/2018,2018,5,17, 2 ,7854,1417,1181,10452
5/17/2018,2018,5,17, 3 ,7628,1373,1152,10153
5/17/2018,2018,5,17, 4 ,7392,1349,1125,9866
5/17/2018,2018,5,17, 5 ,7284,1353,1121,9758
5/17/2018,2018,5,17, 6 ,7111,1333,1121,9565
5/17/2018,2018,5,17, 7 ,7502,1365,1151,10018
5/17/2018,2018,5,17, 8 ,8464,1571,1314,11349
5/17/2018,2018,5,17, 9 ,9417,1835,1562,12814
5/17/2018,2018,5,17, 10 ,9956,1957,1670,13583
5/17/2018,2018,5,17, 11 ,10313,2018,1740,14071
5/17/2018,2018,5,17, 12 ,10159,1965,1677,13801
5/17/2018,2018,5,17, 13 ,10244,1983,1727,13954
5/17/2018,2018,5,17, 14 ,10679,2019,1768,14466
5/17/2018,2018,5,17, 15 ,10564,1983,1723,14270
5/17/2018,2018,5,17, 16 ,10368,1951,1742,14061
5/17/2018,2018,5,17, 17 ,9883,1876,1651,13410
5/17/2018,2018,5,17, 18 ,9223,1858,1676,12757
5/17/2018,2018,5,17, 19 ,9476,1954,1662,13092
5/17/2018,2018,5,17, 20 ,9403,1898,1604,12905
5/17/2018,2018,5,17, 21 ,9448,1831,1556,12835
5/17/2018,2018,5,17, 22 ,9252,1716,1450,12418
5/17/2018,2018,5,17, 23 ,9001,1626,1369,11996
5/17/2018,2018,5,17, 24 ,8618,1542,1356,11516
5/18/2018,2018,5,18, 1 ,8276,1467,1233,10976
5/18/2018,2018,5,18, 2 ,7989,1421,1191,10601
5/18/2018,2018,5,18, 3 ,7713,1379,1172,10264
5/18/2018,2018,5,18, 4 ,7461,1340,1149,9950
5/18/2018,2018,5,18, 5 ,7334,1347,1153,9834
5/18/2018,2018,5,18, 6 ,7147,1333,1146,9626
5/18/2018,2018,5,18, 7 ,7497,1365,1151,10013
5/18/2018,2018,5,18, 8 ,8508,1552,1298,11358
5/18/2018,2018,5,18, 9 ,9433,1812,1540,12785
5/18/2018,2018,5,18, 10 ,9937,1945,1693,13575
5/18/2018,2018,5,18, 11 ,10230,2014,1762,14006
5/18/2018,2018,5,18, 12 ,10109,1967,1721,13797
5/18/2018,2018,5,18, 13 ,10173,1964,1693,13830
5/18/2018,2018,5,18, 14 ,10597,2004,1765,14366
5/18/2018,2018,5,18, 15 ,10503,1989,1735,14227
5/18/2018,2018,5,18, 16 ,10253,1945,1707,13905
5/18/2018,2018,5,18, 17 ,9726,1848,1627,13201
5/18/2018,2018,5,18, 18 ,9252,1845,1664,12761
5/18/2018,2018,5,18, 19 ,9602,1932,1648,13182
5/18/2018,2018,5,18, 20 ,9586,1886,1567,13039
5/18/2018,2018,5,18, 21 ,9689,1848,1529,13066
5/18/2018,2018,5,18, 22 ,9362,1735,1407,12504
5/18/2018,2018,5,18, 23 ,9051,1636,1270,11957
5/18/2018,2018,5,18, 24 ,8706,1546,1212,11464
5/19/2018,2018,5,19, 1 ,8347,1463,1173,10983
5/19/2018,2018,5,19, 2 ,8085,1414,1145,10644
5/19/2018,2018,5,19, 3 ,7873,1354,1142,10369
5/19/2018,2018,5,19, 4 ,7569,1328,1112,10009
5/19/2018,2018,5,19, 5 ,7387,1336,1124,9847
5/19/2018,2018,5,19, 6 ,7061,1299,1125,9485
5/19/2018,2018,5,19, 7 ,7197,1321,1115,9633
5/19/2018,2018,5,19, 8 ,7877,1462,1241,10580
5/19/2018,2018,5,19, 9 ,8478,1653,1360,11491
5/19/2018,2018,5,19, 10 ,9025,1758,1467,12250
5/19/2018,2018,5,19, 11 ,9350,1818,1556,12724
5/19/2018,2018,5,19, 12 ,9235,1759,1534,12528
5/19/2018,2018,5,19, 13 ,9297,1771,1570,12638
5/19/2018,2018,5,19, 14 ,9612,1814,1615,13041
5/19/2018,2018,5,19, 15 ,9453,1788,1576,12817
5/19/2018,2018,5,19, 16 ,9096,1745,1520,12361
5/19/2018,2018,5,19, 17 ,8696,1696,1468,11860
5/19/2018,2018,5,19, 18 ,8493,1736,1546,11775
5/19/2018,2018,5,19, 19 ,8977,1864,1580,12421
5/19/2018,2018,5,19, 20 ,9036,1829,1570,12435
5/19/2018,2018,5,19, 21 ,9045,1762,1528,12335
5/19/2018,2018,5,19, 22 ,8959,1695,1447,12101
5/19/2018,2018,5,19, 23 ,8702,1588,1327,11617
5/19/2018,2018,5,19, 24 ,8352,1491,1225,11068
5/20/2018,2018,5,20, 1 ,8034,1431,1172,10637
5/20/2018,2018,5,20, 2 ,7755,1383,1138,10276
5/20/2018,2018,5,20, 3 ,7519,1343,1121,9983
5/20/2018,2018,5,20, 4 ,7281,1309,1082,9672
5/20/2018,2018,5,20, 5 ,7114,1294,1078,9486
5/20/2018,2018,5,20, 6 ,6721,1258,1047,9026
5/20/2018,2018,5,20, 7 ,6798,1259,1040,9097
5/20/2018,2018,5,20, 8 ,7151,1322,1111,9584
5/20/2018,2018,5,20, 9 ,7693,1459,1225,10377
5/20/2018,2018,5,20, 10 ,8176,1547,1328,11051
5/20/2018,2018,5,20, 11 ,8459,1602,1391,11452
5/20/2018,2018,5,20, 12 ,8391,1587,1346,11324
5/20/2018,2018,5,20, 13 ,8444,1600,1230,11274
5/20/2018,2018,5,20, 14 ,8573,1607,1264,11444
5/20/2018,2018,5,20, 15 ,8387,1555,1213,11155
5/20/2018,2018,5,20, 16 ,8157,1525,1237,10919
5/20/2018,2018,5,20, 17 ,7938,1532,1305,10775
5/20/2018,2018,5,20, 18 ,8002,1658,1352,11012
5/20/2018,2018,5,20, 19 ,8572,1767,1342,11681
5/20/2018,2018,5,20, 20 ,8739,1747,1334,11820
5/20/2018,2018,5,20, 21 ,8713,1694,1308,11715
5/20/2018,2018,5,20, 22 ,8607,1614,1268,11489
5/20/2018,2018,5,20, 23 ,8343,1513,1158,11014
5/20/2018,2018,5,20, 24 ,7981,1432,1177,10590
5/21/2018,2018,5,21, 1 ,7643,1377,1066,10086
5/21/2018,2018,5,21, 2 ,7372,1332,1039,9743
5/21/2018,2018,5,21, 3 ,7110,1288,1020,9418
5/21/2018,2018,5,21, 4 ,6949,1265,1005,9219
5/21/2018,2018,5,21, 5 ,6927,1270,1013,9210
5/21/2018,2018,5,21, 6 ,6838,1254,1036,9128
5/21/2018,2018,5,21, 7 ,7331,1313,1050,9694
5/21/2018,2018,5,21, 8 ,8361,1524,1226,11111
5/21/2018,2018,5,21, 9 ,9398,1783,1464,12645
5/21/2018,2018,5,21, 10 ,9944,1901,1617,13462
5/21/2018,2018,5,21, 11 ,10306,1957,1680,13943
5/21/2018,2018,5,21, 12 ,10185,1918,1679,13782
5/21/2018,2018,5,21, 13 ,10239,1903,1693,13835
5/21/2018,2018,5,21, 14 ,10589,1976,1745,14310
5/21/2018,2018,5,21, 15 ,10487,1915,1777,14179
5/21/2018,2018,5,21, 16 ,10293,1876,1710,13879
5/21/2018,2018,5,21, 17 ,9833,1771,1641,13245
5/21/2018,2018,5,21, 18 ,9340,1790,1683,12813
5/21/2018,2018,5,21, 19 ,9686,1853,1674,13213
5/21/2018,2018,5,21, 20 ,9572,1814,1623,13009
5/21/2018,2018,5,21, 21 ,9352,1748,1601,12701
5/21/2018,2018,5,21, 22 ,9066,1625,1469,12160
5/21/2018,2018,5,21, 23 ,8709,1527,1349,11585
5/21/2018,2018,5,21, 24 ,8287,1436,1261,10984
5/22/2018,2018,5,22, 1 ,7974,1380,1201,10555
5/22/2018,2018,5,22, 2 ,7726,1327,1174,10227
5/22/2018,2018,5,22, 3 ,7462,1280,1161,9903
5/22/2018,2018,5,22, 4 ,7240,1254,1123,9617
5/22/2018,2018,5,22, 5 ,7151,1265,1148,9564
5/22/2018,2018,5,22, 6 ,7001,1265,1138,9404
5/22/2018,2018,5,22, 7 ,7354,1303,1158,9815
5/22/2018,2018,5,22, 8 ,8441,1507,1361,11309
5/22/2018,2018,5,22, 9 ,9378,1753,1579,12710
5/22/2018,2018,5,22, 10 ,10012,1906,1705,13623
5/22/2018,2018,5,22, 11 ,10431,1978,1776,14185
5/22/2018,2018,5,22, 12 ,10314,1934,1756,14004
5/22/2018,2018,5,22, 13 ,10406,1924,1775,14105
5/22/2018,2018,5,22, 14 ,10690,1995,1794,14479
5/22/2018,2018,5,22, 15 ,10285,1978,1810,14073
5/22/2018,2018,5,22, 16 ,9852,1918,1777,13547
5/22/2018,2018,5,22, 17 ,9408,1833,1687,12928
5/22/2018,2018,5,22, 18 ,9061,1826,1689,12576
5/22/2018,2018,5,22, 19 ,9442,1918,1736,13096
5/22/2018,2018,5,22, 20 ,9449,1870,1690,13009
5/22/2018,2018,5,22, 21 ,9380,1798,1651,12829
5/22/2018,2018,5,22, 22 ,9087,1676,1252,12015
5/22/2018,2018,5,22, 23 ,8688,1579,1190,11457
5/22/2018,2018,5,22, 24 ,8357,1498,1103,10958
5/23/2018,2018,5,23, 1 ,8017,1439,1278,10734
5/23/2018,2018,5,23, 2 ,7701,1402,1237,10340
5/23/2018,2018,5,23, 3 ,7437,1351,1223,10011
5/23/2018,2018,5,23, 4 ,7236,1324,1174,9734
5/23/2018,2018,5,23, 5 ,7192,1327,1184,9703
5/23/2018,2018,5,23, 6 ,7029,1316,1178,9523
5/23/2018,2018,5,23, 7 ,7354,1335,1172,9861
5/23/2018,2018,5,23, 8 ,8303,1543,1354,11200
5/23/2018,2018,5,23, 9 ,9184,1805,1600,12589
5/23/2018,2018,5,23, 10 ,9848,1945,1720,13513
5/23/2018,2018,5,23, 11 ,10164,2027,1788,13979
5/23/2018,2018,5,23, 12 ,10065,1972,1760,13797
5/23/2018,2018,5,23, 13 ,10135,1976,1753,13864
5/23/2018,2018,5,23, 14 ,10505,2042,1847,14394
5/23/2018,2018,5,23, 15 ,10379,2007,1818,14204
5/23/2018,2018,5,23, 16 ,10115,1979,1786,13880
5/23/2018,2018,5,23, 17 ,9691,1856,1695,13242
5/23/2018,2018,5,23, 18 ,9297,1846,1706,12849
5/23/2018,2018,5,23, 19 ,9650,1956,1740,13346
5/23/2018,2018,5,23, 20 ,9679,1901,1673,13253
5/23/2018,2018,5,23, 21 ,9608,1847,1632,13087
5/23/2018,2018,5,23, 22 ,9407,1730,1518,12655
5/23/2018,2018,5,23, 23 ,9055,1627,1344,12026
5/23/2018,2018,5,23, 24 ,8668,1540,1276,11484
5/24/2018,2018,5,24, 1 ,8314,1473,1282,11069
5/24/2018,2018,5,24, 2 ,8093,1402,1240,10735
5/24/2018,2018,5,24, 3 ,7792,1380,1194,10366
5/24/2018,2018,5,24, 4 ,7586,1353,1158,10097
